Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SalePrice
1279,60,RL,75.0,9473,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,,Gd,TA,PConc,Gd,TA,No,GLQ,804,Unf,0,324,1128,GasA,Ex,Y,SBrkr,1128,903,0,2031,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,577,237000
1280,50,C (all),60.0,7500,Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,698,698,GasA,TA,Y,FuseA,698,430,0,1128,0,0,1,0,2,1,TA,6,Typ,0,,Detchd,1980.0,RFn,2,528,68400
1281,20,RL,67.0,9808,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,788,Unf,0,785,1573,GasA,Ex,Y,SBrkr,1573,0,0,1573,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2002.0,RFn,2,544,227000
1282,20,RL,50.0,8049,Pave,IR1,Lvl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,1053,Unf,0,256,1309,GasA,TA,Y,SBrkr,1339,0,0,1339,1,0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1990.0,Fin,2,484,180000
1283,20,RL,61.0,8800,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,532,Rec,144,364,1040,GasA,TA,Y,SBrkr,1040,0,0,1040,0,0,2,0,3,1,Gd,5,Typ,0,,Detchd,1977.0,Unf,2,484,150500
1284,90,RL,94.0,9400,Pave,Reg,Low,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,912,912,GasA,TA,Y,SBrkr,912,912,0,1824,0,0,2,2,4,2,TA,8,Typ,0,,,,,0,0,139000
1285,50,RL,50.0,9638,Pave,Reg,Lvl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,804,804,GasA,Ex,Y,SBrkr,1699,748,0,2447,0,0,2,0,4,1,Gd,10,Min2,1,Gd,Detchd,1969.0,Unf,1,336,169000
1286,50,RM,50.0,6000,Pave,Reg,Lvl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,0,780,780,GasA,Ex,Y,FuseF,825,587,0,1412,0,0,1,0,4,1,TA,6,Typ,1,Gd,Detchd,1939.0,Unf,1,280,132500
1287,20,RL,,9790,Pave,Reg,Lvl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,451.0,TA,TA,CBlock,TA,TA,No,ALQ,569,Rec,81,678,1328,GasA,TA,Y,SBrkr,1328,0,0,1328,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1963.0,Unf,2,528,143000
1288,20,RL,,36500,Pave,IR1,Low,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,812,Unf,0,812,1624,GasA,Fa,Y,SBrkr,1582,0,0,1582,0,1,2,0,4,1,TA,7,Typ,0,,Attchd,1964.0,Unf,2,390,190000
1289,120,RL,40.0,5664,Pave,IR1,Lvl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1158,Unf,0,343,1501,GasA,Ex,Y,SBrkr,1659,0,0,1659,1,0,2,0,2,1,Ex,5,Typ,1,Ex,Attchd,2000.0,Fin,2,499,278000
1290,60,RL,86.0,11065,Pave,IR1,Lvl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1085,1085,GasA,Ex,Y,SBrkr,1120,850,0,1970,0,0,2,1,3,1,Ex,8,Typ,1,Gd,BuiltIn,2006.0,Fin,3,753,281000
1291,80,RL,,14112,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,86.0,TA,TA,PConc,TA,TA,Av,GLQ,1014,Unf,0,138,1152,GasA,TA,Y,SBrkr,1152,0,0,1152,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1964.0,RFn,2,484,180500
1292,160,RM,21.0,1680,Pave,Reg,Lvl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,268.0,TA,TA,CBlock,TA,TA,No,ALQ,231,Unf,0,399,630,GasA,TA,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,TA,6,Typ,0,,Detchd,1972.0,Unf,1,264,119500
1293,70,RM,60.0,6600,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,0.0,TA,TA,Stone,TA,TA,No,Unf,0,Unf,0,994,994,GasA,TA,N,SBrkr,1378,994,0,2372,0,0,2,0,4,2,TA,11,Min2,0,,Attchd,1985.0,RFn,1,432,107500
1294,60,RL,78.0,10140,Pave,Reg,Lvl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,0.0,TA,TA,PConc,Gd,TA,No,GLQ,194,Unf,0,638,832,GasA,TA,Y,SBrkr,832,832,0,1664,0,0,2,1,4,1,TA,8,Typ,1,TA,Attchd,1976.0,RFn,2,528,162900
1295,20,RL,60.0,8172,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,0.0,TA,TA,CBlock,TA,TA,No,Rec,167,Unf,0,697,864,GasA,TA,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1957.0,Unf,2,572,115000
1296,20,RL,70.0,8400,Pave,Reg,Lvl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,1016,Unf,0,36,1052,GasA,Gd,Y,SBrkr,1052,0,0,1052,1,0,1,1,3,1,TA,5,Typ,0,,Attchd,1968.0,RFn,1,288,138500
1297,20,RL,80.0,8700,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,776,Unf,0,344,1120,GasA,Gd,Y,SBrkr,1128,0,0,1128,1,0,2,0,3,1,TA,6,Typ,0,,Attchd,1963.0,RFn,2,525,155000
1298,180,RM,35.0,3675,Pave,Reg,Lvl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,0,547,GasA,Gd,Y,SBrkr,1072,0,0,1072,1,0,2,0,2,1,TA,5,Typ,0,,Basment,2005.0,Fin,2,525,140000
1299,60,RL,313.0,63887,Pave,IR3,Bnk,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644,Unf,0,466,6110,GasA,Ex,Y,SBrkr,4692,950,0,5642,2,0,2,1,3,1,Ex,12,Typ,3,Gd,Attchd,2008.0,Fin,2,1418,160000
1300,20,RL,75.0,7500,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,0.0,TA,TA,CBlock,TA,TA,No,LwQ,340,Rec,906,0,1246,GasA,Ex,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,Gd,6,Typ,0,,Attchd,1959.0,RFn,1,305,154000
1301,60,RL,,10762,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,694,Unf,0,284,978,GasA,Ex,Y,SBrkr,1005,978,0,1983,0,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1999.0,Fin,2,490,225000
1302,70,RL,,7500,Pave,IR1,Bnk,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,0.0,TA,TA,CBlock,TA,TA,No,BLQ,547,Unf,0,224,771,GasA,Fa,Y,SBrkr,753,741,0,1494,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1,213,177500
1303,60,RL,92.0,10120,Pave,Reg,Lvl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,740,Unf,0,425,1165,GasA,Ex,Y,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,RFn,3,844,290000
1304,20,RL,73.0,8688,Pave,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1616,1616,GasA,Ex,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2005.0,RFn,3,834,232000
1305,160,RM,32.0,3363,Pave,Reg,Lvl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,976,976,GasA,Ex,Y,SBrkr,976,732,0,1708,0,0,2,0,3,1,Gd,7,Maj1,0,,Detchd,2004.0,Unf,2,380,130000
1306,20,RL,108.0,13173,Pave,IR1,Lvl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572,Unf,0,80,1652,GasA,Ex,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,2006.0,Fin,2,840,325000
1307,120,RL,48.0,6955,Pave,IR1,Lvl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1368,1368,GasA,Ex,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2,474,202500
1308,20,RL,60.0,8072,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,746,Unf,0,244,990,GasA,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,2000.0,Unf,2,480,138000
1309,20,RM,100.0,12000,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144,ALQ,608,172,924,GasA,Ex,Y,SBrkr,1122,0,0,1122,1,0,1,0,2,1,Gd,6,Typ,0,,Attchd,1948.0,Unf,2,528,147000
1310,20,RL,,7153,Pave,Reg,Lvl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200,Unf,0,78,1278,GasA,Gd,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1991.0,RFn,2,496,179200
1311,20,RL,100.0,17500,Pave,Reg,Lvl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,Unf,0,496,1902,GasA,TA,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,1959.0,Fin,2,567,335000
1312,20,RL,68.0,8814,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925,Unf,0,349,1274,GasA,Ex,Y,SBrkr,1274,0,0,1274,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2005.0,RFn,2,508,203000
1313,60,RL,,9572,Pave,IR1,Lvl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482,Unf,0,971,1453,GasA,Ex,Y,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1990.0,RFn,2,750,302000
1314,60,RL,108.0,14774,Pave,IR1,Lvl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1393,1393,GasA,Ex,Y,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999.0,Fin,3,779,333168
1315,20,RL,60.0,8190,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,0.0,TA,TA,CBlock,TA,TA,No,Rec,732,Unf,0,216,948,GasA,Ex,Y,SBrkr,948,0,0,948,1,0,1,0,3,1,TA,5,Typ,1,TA,Detchd,1956.0,Unf,1,280,119000
1316,60,RL,85.0,11075,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,LwQ,276,176,952,GasA,TA,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,1969.0,Unf,2,576,206900
1317,20,RL,61.0,10226,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1622,1622,GasA,Ex,Y,SBrkr,1630,0,0,1630,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3,860,295493
1318,120,FV,47.0,4230,Pave,Reg,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1352,1352,GasA,Ex,Y,SBrkr,1352,0,0,1352,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2,466,208900
1319,20,RL,,14781,Pave,IR2,Lvl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1753,1753,GasA,Ex,Y,SBrkr,1787,0,0,1787,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,3,748,275000
1320,20,RL,75.0,10215,Pave,Reg,Bnk,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,132.0,TA,TA,PConc,TA,TA,No,ALQ,492,Unf,0,372,864,GasA,Ex,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1954.0,Unf,1,248,111000
1321,20,RL,70.0,8400,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189,Rec,661,628,1478,GasA,Gd,Y,SBrkr,1478,0,0,1478,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2,442,156500
1322,20,RL,,6627,Pave,IR1,Lvl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,0.0,TA,TA,CBlock,,,,,0,,0,0,0,Floor,TA,N,SBrkr,720,0,0,720,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1955.0,Unf,1,287,72500
1323,60,RL,107.0,10186,Pave,IR1,Lvl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674,Unf,0,76,750,GasA,Ex,Y,SBrkr,1061,862,0,1923,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,564,190000
1324,30,RL,50.0,5330,Pave,Reg,HLS,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280,Unf,0,140,420,GasA,Gd,Y,SBrkr,708,0,0,708,0,0,1,0,2,1,Fa,5,Typ,0,,,,,0,0,82500
1325,20,RL,75.0,9986,Pave,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1795,1795,GasA,Ex,Y,SBrkr,1795,0,0,1795,0,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3,895,147000
1326,30,RM,40.0,3636,Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,796,796,GasA,Fa,N,SBrkr,796,0,0,796,0,0,1,0,2,1,TA,5,Typ,0,,,,,0,0,55000
1327,30,RH,70.0,4270,Pave,Reg,Bnk,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544,Unf,0,0,544,GasA,Ex,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,Gd,6,Typ,0,,,,,0,0,79000
1328,20,RL,60.0,6600,Pave,Reg,Lvl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641,Unf,0,175,816,GasA,Ex,Y,SBrkr,816,0,0,816,0,1,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,1982.0,Unf,1,264,130500
1329,50,RM,60.0,10440,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493,Unf,0,1017,1510,GasW,Ex,Y,SBrkr,1584,1208,0,2792,0,0,2,0,5,1,TA,8,Mod,2,TA,Detchd,1920.0,Unf,2,520,256000
1330,60,RL,63.0,9084,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,935,935,GasA,Gd,Y,SBrkr,955,677,0,1632,0,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1998.0,Fin,2,462,176500
1331,20,RL,85.0,10000,Pave,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,1588,1588,GasA,Ex,Y,SBrkr,1588,0,0,1588,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,825,227000
1332,80,RL,55.0,10780,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483,Unf,0,428,911,GasA,Gd,Y,SBrkr,954,0,0,954,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1976.0,Unf,2,576,132500
1333,20,RL,67.0,8877,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690,Unf,0,126,816,GasA,Ex,Y,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,1958.0,Unf,1,288,100000
1334,50,RM,60.0,7200,Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,803,803,GasA,Ex,Y,SBrkr,803,557,0,1360,0,0,1,1,2,1,Gd,6,Typ,0,,Detchd,1951.0,Unf,1,297,125500
1335,160,RM,24.0,2368,Pave,Reg,Lvl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,312.0,TA,TA,CBlock,TA,TA,No,LwQ,765,Unf,0,0,765,GasA,TA,Y,SBrkr,765,600,0,1365,0,0,1,1,3,1,TA,7,Min1,0,,Attchd,1970.0,Unf,2,440,125000
1336,20,RL,80.0,9650,Pave,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686,Unf,0,664,1350,GasA,TA,Y,SBrkr,1334,0,0,1334,0,1,2,0,2,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2,630,167900
1337,90,RL,87.0,9246,Pave,IR1,Lvl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,564.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1656,1656,GasA,TA,Y,SBrkr,1656,0,0,1656,0,0,2,0,4,2,TA,8,Typ,0,,Detchd,1973.0,Unf,2,506,135000
1338,30,RM,153.0,4118,Pave,IR1,Bnk,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,693,693,Grav,Fa,N,FuseA,693,0,0,693,0,0,1,0,2,1,Fa,4,Typ,0,,,,,0,0,52500
1339,60,RL,95.0,13450,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,216,916,GasA,Ex,Y,SBrkr,920,941,0,1861,1,0,2,1,3,1,Gd,8,Typ,0,,BuiltIn,2002.0,RFn,2,492,200000
1340,20,RL,120.0,9560,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360,Unf,0,504,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1972.0,RFn,1,288,128500
1341,20,RL,70.0,8294,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,858,858,GasA,TA,Y,SBrkr,872,0,0,872,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1974.0,Unf,4,480,123000
1342,20,RL,66.0,13695,Pave,Reg,Lvl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,0.0,TA,TA,PConc,Gd,TA,No,GLQ,814,Unf,0,300,1114,GasA,Ex,Y,SBrkr,1114,0,0,1114,1,0,1,0,3,1,Gd,6,Typ,0,,Detchd,2004.0,Unf,2,576,155000
1343,60,RL,,9375,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,149.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1284,1284,GasA,Ex,Y,SBrkr,1284,885,0,2169,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,647,228500
1344,50,RL,57.0,7558,Pave,Reg,Bnk,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,896,896,GasA,Gd,Y,SBrkr,1172,741,0,1913,0,0,1,1,3,1,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2,342,177000
1345,60,RL,85.0,11103,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2006.0,Fin,2,440,155835
1346,30,RM,50.0,6000,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,0.0,TA,TA,PConc,TA,TA,No,ALQ,250,Unf,0,710,960,GasA,Gd,Y,FuseA,960,0,0,960,0,0,1,0,2,1,Fa,5,Typ,0,,Detchd,1997.0,Unf,1,308,108500
1347,20,RL,,20781,Pave,IR2,Lvl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,0.0,TA,TA,CBlock,TA,TA,No,BLQ,297,Rec,68,1203,1568,GasA,TA,Y,SBrkr,2156,0,0,2156,0,0,2,0,3,1,TA,9,Typ,1,Gd,Attchd,1968.0,RFn,2,508,262500
1348,20,RL,93.0,15306,Pave,IR1,HLS,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,100.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,80,Unf,0,1652,1732,GasA,Ex,Y,SBrkr,1776,0,0,1776,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,3,712,283463
1349,20,RL,,16196,Pave,IR3,Low,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1443,Unf,0,39,1482,GasA,Ex,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1998.0,RFn,2,514,215000
1350,70,RM,50.0,5250,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,259,Unf,0,425,684,OthW,Fa,N,SBrkr,938,1215,205,2358,0,0,2,0,4,1,TA,8,Typ,0,,,,,0,0,122000
1351,90,RL,91.0,11643,Pave,Reg,Lvl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,368.0,TA,TA,CBlock,TA,TA,No,LwQ,500,Unf,0,748,1248,GasA,TA,Y,SBrkr,1338,1296,0,2634,1,1,2,2,6,2,TA,12,Typ,0,,Detchd,1969.0,Unf,4,968,200000
1352,60,RL,70.0,9247,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,318.0,TA,TA,CBlock,TA,TA,No,Rec,319,Unf,0,539,858,GasA,Ex,Y,SBrkr,858,858,0,1716,0,0,1,1,4,1,TA,8,Typ,1,Gd,Attchd,1962.0,Fin,2,490,171000
1353,50,RM,50.0,6000,Pave,Reg,Lvl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,698,698,GasA,TA,Y,SBrkr,786,390,0,1176,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1999.0,Unf,2,624,134900
1354,50,RL,56.0,14720,Pave,IR1,Lvl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,816,Unf,0,1217,2033,GasA,Ex,Y,SBrkr,2053,1185,0,3238,1,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1996.0,Fin,3,666,410000
